 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  17. 8.2020    Time:   6:18:56
 Units: L = m    , T = min  , M = mmol 


    TLevel      Time          dt      Iter    ItCum  KodT  KodB  Convergency
     1760  0.2112000E+05  0.15000E+02    2     4812     3     3     T
     1761  0.2113500E+05  0.15000E+02    2     4814     3     3     T
     1762  0.2115000E+05  0.15000E+02    2     4816     3     3     T
     1763  0.2116500E+05  0.15000E+02    2     4818     3     3     T
     1764  0.2118000E+05  0.15000E+02    2     4820     3     3     T
     1765  0.2119500E+05  0.15000E+02    2     4822     3     3     T
     1766  0.2121000E+05  0.15000E+02    2     4824     3     3     T
     1767  0.2122500E+05  0.15000E+02    2     4826     3     3     T
     1768  0.2124000E+05  0.15000E+02    2     4828     3     3     T
     1769  0.2125500E+05  0.15000E+02    2     4830     3     3     T
     1770  0.2127000E+05  0.15000E+02    2     4832     3     3     T
     1771  0.2128500E+05  0.15000E+02    2     4834     3     3     T
     1772  0.2130000E+05  0.15000E+02    2     4836     3     3     T
     1773  0.2131500E+05  0.15000E+02    2     4838     3     3     T
     1774  0.2133000E+05  0.15000E+02    2     4840     3     3     T
     1775  0.2134500E+05  0.15000E+02    2     4842     3     3     T
     1776  0.2136000E+05  0.15000E+02    2     4844     3     3     T
     1777  0.2137500E+05  0.15000E+02    2     4846     3     3     T
     1778  0.2139000E+05  0.15000E+02    2     4848     3     3     T
     1779  0.2140500E+05  0.15000E+02    2     4850     3     3     T
     1780  0.2142000E+05  0.15000E+02    2     4852     3     3     T
     1781  0.2143500E+05  0.15000E+02    2     4854     3     3     T
     1782  0.2145000E+05  0.15000E+02    2     4856     3     3     T
     1783  0.2146500E+05  0.15000E+02    2     4858     3     3     T
     1784  0.2148000E+05  0.15000E+02    2     4860     3     3     T
     1785  0.2149500E+05  0.15000E+02    2     4862     3     3     T
     1786  0.2151000E+05  0.15000E+02    2     4864     3     3     T
     1787  0.2152500E+05  0.15000E+02    2     4866     3     3     T
     1788  0.2154000E+05  0.15000E+02    2     4868     3     3     T
     1789  0.2155500E+05  0.15000E+02    2     4870     3     3     T
     1790  0.2157000E+05  0.15000E+02    2     4872     3     3     T
     1791  0.2158500E+05  0.15000E+02    2     4874     3     3     T
     1792  0.2160000E+05  0.15000E+02    2     4876     3     3     T
     1793  0.2161500E+05  0.15000E+02    2     4878     3     3     T
     1794  0.2163000E+05  0.15000E+02    2     4880     3     3     T
     1795  0.2164500E+05  0.15000E+02    2     4882     3     3     T
     1796  0.2166000E+05  0.15000E+02    2     4884     3     3     T
     1797  0.2167500E+05  0.15000E+02    2     4886     3     3     T
     1798  0.2169000E+05  0.15000E+02    2     4888     3     3     T
     1799  0.2170500E+05  0.15000E+02    2     4890     3     3     T
     1800  0.2172000E+05  0.15000E+02    2     4892     3     3     T
     1801  0.2173500E+05  0.15000E+02    2     4894     3     3     T
     1802  0.2175000E+05  0.15000E+02    2     4896     3     3     T
     1803  0.2176500E+05  0.15000E+02    2     4898     3     3     T
     1804  0.2178000E+05  0.15000E+02    2     4900     3     3     T
     1805  0.2179500E+05  0.15000E+02    2     4902     3     3     T
     1806  0.2181000E+05  0.15000E+02    2     4904     3     3     T
     1807  0.2182500E+05  0.15000E+02    2     4906     3     3     T
     1808  0.2184000E+05  0.15000E+02    2     4908     3     3     T
     1809  0.2185500E+05  0.15000E+02    2     4910     3     3     T
     1810  0.2187000E+05  0.15000E+02    2     4912     3     3     T
     1811  0.2188500E+05  0.15000E+02    2     4914     3     3     T
     1812  0.2190000E+05  0.15000E+02    2     4916     3     3     T
     1813  0.2191500E+05  0.15000E+02    2     4918     3     3     T
     1814  0.2193000E+05  0.15000E+02    2     4920     3     3     T
     1815  0.2194500E+05  0.15000E+02    2     4922     3     3     T
     1816  0.2196000E+05  0.15000E+02    2     4924     3     3     T
     1817  0.2197500E+05  0.15000E+02    2     4926     3     3     T
     1818  0.2199000E+05  0.15000E+02    2     4928     3     3     T
     1819  0.2200500E+05  0.15000E+02    2     4930     3     3     T
     1820  0.2202000E+05  0.15000E+02    2     4932     3     3     T
     1821  0.2203500E+05  0.15000E+02    2     4934     3     3     T
     1822  0.2205000E+05  0.15000E+02    2     4936     3     3     T
     1823  0.2206500E+05  0.15000E+02    2     4938     3     3     T
     1824  0.2208000E+05  0.15000E+02    2     4940     3     3     T
     1825  0.2209500E+05  0.15000E+02    2     4942     3     3     T
     1826  0.2211000E+05  0.15000E+02    2     4944     3     3     T
     1827  0.2212500E+05  0.15000E+02    2     4946     3     3     T
     1828  0.2214000E+05  0.15000E+02    2     4948     3     3     T
     1829  0.2215500E+05  0.15000E+02    2     4950     3     3     T
     1830  0.2217000E+05  0.15000E+02    2     4952     3     3     T
     1831  0.2218500E+05  0.15000E+02    2     4954     3     3     T
     1832  0.2220000E+05  0.15000E+02    2     4956     3     3     T
     1833  0.2221500E+05  0.15000E+02    2     4958     3     3     T
     1834  0.2223000E+05  0.15000E+02    2     4960     3     3     T
     1835  0.2224500E+05  0.15000E+02    2     4962     3     3     T
     1836  0.2226000E+05  0.15000E+02    2     4964     3     3     T
     1837  0.2227500E+05  0.15000E+02    2     4966     3     3     T
     1838  0.2229000E+05  0.15000E+02    2     4968     3     3     T
     1839  0.2230500E+05  0.15000E+02    2     4970     3     3     T
     1840  0.2232000E+05  0.15000E+02    2     4972     3     3     T
     1841  0.2233500E+05  0.15000E+02    2     4974     3     3     T
     1842  0.2235000E+05  0.15000E+02    2     4976     3     3     T
     1843  0.2236500E+05  0.15000E+02    2     4978     3     3     T
     1844  0.2238000E+05  0.15000E+02    2     4980     3     3     T
     1845  0.2239500E+05  0.15000E+02    2     4982     3     3     T
     1846  0.2241000E+05  0.15000E+02    2     4984     3     3     T
     1847  0.2242500E+05  0.15000E+02    2     4986     3     3     T
     1848  0.2244000E+05  0.15000E+02    2     4988     3     3     T
     1849  0.2245500E+05  0.15000E+02    2     4990     3     3     T
     1850  0.2247000E+05  0.15000E+02    2     4992     3     3     T
     1851  0.2248500E+05  0.15000E+02    2     4994     3     3     T
     1852  0.2250000E+05  0.15000E+02    2     4996     3     3     T
     1853  0.2251500E+05  0.15000E+02    2     4998     3     3     T
     1854  0.2253000E+05  0.15000E+02    2     5000     3     3     T
     1855  0.2254500E+05  0.15000E+02    2     5002     3     3     T
     1856  0.2256000E+05  0.15000E+02    2     5004     3     3     T
     1857  0.2257500E+05  0.15000E+02    2     5006     3     3     T
     1858  0.2259000E+05  0.15000E+02    2     5008     3     3     T
     1859  0.2260500E+05  0.15000E+02    2     5010     3     3     T
     1860  0.2262000E+05  0.15000E+02    2     5012     3     3     T
     1861  0.2263500E+05  0.15000E+02    2     5014     3     3     T
     1862  0.2265000E+05  0.15000E+02    2     5016     3     3     T
     1863  0.2266500E+05  0.15000E+02    2     5018     3     3     T
     1864  0.2268000E+05  0.15000E+02    2     5020     3     3     T
     1865  0.2269500E+05  0.15000E+02    2     5022     3     3     T
     1866  0.2271000E+05  0.15000E+02    2     5024     3     3     T
     1867  0.2272500E+05  0.15000E+02    2     5026     3     3     T
     1868  0.2274000E+05  0.15000E+02    2     5028     3     3     T
     1869  0.2275500E+05  0.15000E+02    2     5030     3     3     T
     1870  0.2277000E+05  0.15000E+02    2     5032     3     3     T
     1871  0.2278500E+05  0.15000E+02    2     5034     3     3     T
     1872  0.2280000E+05  0.15000E+02    2     5036     3     3     T
     1873  0.2281500E+05  0.15000E+02    2     5038     3     3     T
     1874  0.2283000E+05  0.15000E+02    2     5040     3     3     T
     1875  0.2284500E+05  0.15000E+02    2     5042     3     3     T
     1876  0.2286000E+05  0.15000E+02    2     5044     3     3     T
     1877  0.2287500E+05  0.15000E+02    2     5046     3     3     T
     1878  0.2289000E+05  0.15000E+02    2     5048     3     3     T
     1879  0.2290500E+05  0.15000E+02    2     5050     3     3     T
     1880  0.2292000E+05  0.15000E+02    2     5052     3     3     T
     1881  0.2293500E+05  0.15000E+02    2     5054     3     3     T
     1882  0.2295000E+05  0.15000E+02    2     5056     3     3     T
     1883  0.2296500E+05  0.15000E+02    2     5058     3     3     T
     1884  0.2298000E+05  0.15000E+02    2     5060     3     3     T
     1885  0.2299500E+05  0.15000E+02    2     5062     3     3     T
     1886  0.2301000E+05  0.15000E+02    2     5064     3     3     T
     1887  0.2302500E+05  0.15000E+02    2     5066     3     3     T
     1888  0.2304000E+05  0.15000E+02    2     5068     3     3     T
     1889  0.2305500E+05  0.15000E+02    2     5070     3     3     T
     1890  0.2307000E+05  0.15000E+02    2     5072     3     3     T
     1891  0.2308500E+05  0.15000E+02    2     5074     3     3     T
     1892  0.2310000E+05  0.15000E+02    2     5076     3     3     T
     1893  0.2311500E+05  0.15000E+02    2     5078     3     3     T
     1894  0.2313000E+05  0.15000E+02    2     5080     3     3     T
     1895  0.2314500E+05  0.15000E+02    2     5082     3     3     T
     1896  0.2316000E+05  0.15000E+02    2     5084     3     3     T
     1897  0.2317500E+05  0.15000E+02    2     5086     3     3     T
     1898  0.2319000E+05  0.15000E+02    2     5088     3     3     T
     1899  0.2320500E+05  0.15000E+02    2     5090     3     3     T
     1900  0.2322000E+05  0.15000E+02    2     5092     3     3     T
     1901  0.2323500E+05  0.15000E+02    2     5094     3     3     T
     1902  0.2325000E+05  0.15000E+02    2     5096     3     3     T
     1903  0.2326500E+05  0.15000E+02    2     5098     3     3     T
     1904  0.2328000E+05  0.15000E+02    2     5100     3     3     T
     1905  0.2329500E+05  0.15000E+02    2     5102     3     3     T
     1906  0.2331000E+05  0.15000E+02    2     5104     3     3     T
     1907  0.2332500E+05  0.15000E+02    2     5106     3     3     T
     1908  0.2334000E+05  0.15000E+02    2     5108     3     3     T
     1909  0.2335500E+05  0.15000E+02    2     5110     3     3     T
     1910  0.2337000E+05  0.15000E+02    2     5112     3     3     T
     1911  0.2338500E+05  0.15000E+02    2     5114     3     3     T
     1912  0.2340000E+05  0.15000E+02    2     5116     3     3     T
     1913  0.2341500E+05  0.15000E+02    2     5118     3     3     T
     1914  0.2343000E+05  0.15000E+02    2     5120     3     3     T
     1915  0.2344500E+05  0.15000E+02    2     5122     3     3     T
     1916  0.2346000E+05  0.15000E+02    2     5124     3     3     T
     1917  0.2347500E+05  0.15000E+02    2     5126     3     3     T
     1918  0.2349000E+05  0.15000E+02    2     5128     3     3     T
     1919  0.2350500E+05  0.15000E+02    2     5130     3     3     T
     1920  0.2352000E+05  0.15000E+02    2     5132     3     3     T
     1921  0.2353500E+05  0.15000E+02    2     5134     3     3     T
     1922  0.2355000E+05  0.15000E+02    2     5136     3     3     T
     1923  0.2356500E+05  0.15000E+02    2     5138     3     3     T
     1924  0.2358000E+05  0.15000E+02    2     5140     3     3     T
     1925  0.2359500E+05  0.15000E+02    2     5142     3     3     T
     1926  0.2361000E+05  0.15000E+02    2     5144     3     3     T
     1927  0.2362500E+05  0.15000E+02    2     5146     3     3     T
     1928  0.2364000E+05  0.15000E+02    2     5148     3     3     T
     1929  0.2365500E+05  0.15000E+02    2     5150     3     3     T
     1930  0.2367000E+05  0.15000E+02    2     5152     3     3     T
     1931  0.2368500E+05  0.15000E+02    2     5154     3     3     T
     1932  0.2370000E+05  0.15000E+02    2     5156     3     3     T
     1933  0.2371500E+05  0.15000E+02    2     5158     3     3     T
     1934  0.2373000E+05  0.15000E+02    2     5160     3     3     T
     1935  0.2374500E+05  0.15000E+02    2     5162     3     3     T
     1936  0.2376000E+05  0.15000E+02    2     5164     3     3     T
     1937  0.2377500E+05  0.15000E+02    2     5166     3     3     T
     1938  0.2379000E+05  0.15000E+02    2     5168     3     3     T
     1939  0.2380500E+05  0.15000E+02    2     5170     3     3     T
     1940  0.2382000E+05  0.15000E+02    2     5172     3     3     T
     1941  0.2383500E+05  0.15000E+02    2     5174     3     3     T
     1942  0.2385000E+05  0.15000E+02    2     5176     3     3     T
     1943  0.2386500E+05  0.15000E+02    2     5178     3     3     T
     1944  0.2388000E+05  0.15000E+02    2     5180     3     3     T
     1945  0.2389500E+05  0.15000E+02    2     5182     3     3     T
     1946  0.2391000E+05  0.15000E+02    2     5184     3     3     T
     1947  0.2392500E+05  0.15000E+02    2     5186     3     3     T
     1948  0.2394000E+05  0.15000E+02    2     5188     3     3     T
     1949  0.2395500E+05  0.15000E+02    2     5190     3     3     T
     1950  0.2397000E+05  0.15000E+02    2     5192     3     3     T
     1951  0.2398500E+05  0.15000E+02    2     5194     3     3     T
     1952  0.2400000E+05  0.15000E+02    2     5196     3     3     T
     1953  0.2401500E+05  0.15000E+02    2     5198     3     3     T
     1954  0.2403000E+05  0.15000E+02    2     5200     3     3     T
     1955  0.2404500E+05  0.15000E+02    2     5202     3     3     T
     1956  0.2406000E+05  0.15000E+02    2     5204     3     3     T
     1957  0.2407500E+05  0.15000E+02    2     5206     3     3     T
     1958  0.2409000E+05  0.15000E+02    2     5208     3     3     T
     1959  0.2410500E+05  0.15000E+02    2     5210     3     3     T
     1960  0.2412000E+05  0.15000E+02    2     5212     3     3     T
     1961  0.2413500E+05  0.15000E+02    2     5214     3     3     T
     1962  0.2415000E+05  0.15000E+02    2     5216     3     3     T
     1963  0.2416500E+05  0.15000E+02    2     5218     3     3     T
     1964  0.2418000E+05  0.15000E+02    2     5220     3     3     T
     1965  0.2419500E+05  0.15000E+02    2     5222     3     3     T
     1966  0.2421000E+05  0.15000E+02    2     5224     3     3     T
     1967  0.2422500E+05  0.15000E+02    2     5226     3     3     T
     1968  0.2424000E+05  0.15000E+02    2     5228     3     3     T
     1969  0.2425500E+05  0.15000E+02    2     5230     3     3     T
     1970  0.2427000E+05  0.15000E+02    2     5232     3     3     T
     1971  0.2428500E+05  0.15000E+02    2     5234     3     3     T
     1972  0.2430000E+05  0.15000E+02    2     5236     3     3     T
     1973  0.2431500E+05  0.15000E+02    2     5238     3     3     T
     1974  0.2433000E+05  0.15000E+02    2     5240     3     3     T
     1975  0.2434500E+05  0.15000E+02    2     5242     3     3     T
     1976  0.2436000E+05  0.15000E+02    2     5244     3     3     T
     1977  0.2437500E+05  0.15000E+02    2     5246     3     3     T
     1978  0.2439000E+05  0.15000E+02    2     5248     3     3     T
     1979  0.2440500E+05  0.15000E+02    2     5250     3     3     T
     1980  0.2442000E+05  0.15000E+02    2     5252     3     3     T
     1981  0.2443500E+05  0.15000E+02    2     5254     3     3     T
     1982  0.2445000E+05  0.15000E+02    2     5256     3     3     T
     1983  0.2446500E+05  0.15000E+02    2     5258     3     3     T
     1984  0.2448000E+05  0.15000E+02    2     5260     3     3     T
     1985  0.2449500E+05  0.15000E+02    2     5262     3     3     T
     1986  0.2451000E+05  0.15000E+02    2     5264     3     3     T
     1987  0.2452500E+05  0.15000E+02    2     5266     3     3     T
     1988  0.2454000E+05  0.15000E+02    2     5268     3     3     T
     1989  0.2455500E+05  0.15000E+02    2     5270     3     3     T
     1990  0.2457000E+05  0.15000E+02    2     5272     3     3     T
     1991  0.2458500E+05  0.15000E+02    2     5274     3     3     T
     1992  0.2460000E+05  0.15000E+02    2     5276     3     3     T
     1993  0.2461500E+05  0.15000E+02    2     5278     3     3     T
     1994  0.2463000E+05  0.15000E+02    2     5280     3     3     T
     1995  0.2464500E+05  0.15000E+02    2     5282     3     3     T
     1996  0.2466000E+05  0.15000E+02    2     5284     3     3     T
     1997  0.2467500E+05  0.15000E+02    2     5286     3     3     T
     1998  0.2469000E+05  0.15000E+02    2     5288     3     3     T
     1999  0.2470500E+05  0.15000E+02    2     5290     3     3     T
     2000  0.2472000E+05  0.15000E+02    2     5292     3     3     T
     2001  0.2473500E+05  0.15000E+02    2     5294     3     3     T
     2002  0.2475000E+05  0.15000E+02    2     5296     3     3     T
     2003  0.2476500E+05  0.15000E+02    2     5298     3     3     T
     2004  0.2478000E+05  0.15000E+02    2     5300     3     3     T
     2005  0.2479500E+05  0.15000E+02    2     5302     3     3     T
     2006  0.2481000E+05  0.15000E+02    2     5304     3     3     T
     2007  0.2482500E+05  0.15000E+02    2     5306     3     3     T
     2008  0.2484000E+05  0.15000E+02    2     5308     3     3     T
     2009  0.2485500E+05  0.15000E+02    2     5310     3     3     T
     2010  0.2487000E+05  0.15000E+02    2     5312     3     3     T
     2011  0.2488500E+05  0.15000E+02    2     5314     3     3     T
     2012  0.2490000E+05  0.15000E+02    2     5316     3     3     T
     2013  0.2491500E+05  0.15000E+02    2     5318     3     3     T
     2014  0.2493000E+05  0.15000E+02    2     5320     3     3     T
     2015  0.2494500E+05  0.15000E+02    2     5322     3     3     T
     2016  0.2496000E+05  0.15000E+02    2     5324     3     3     T
     2017  0.2497500E+05  0.15000E+02    2     5326     3     3     T
     2018  0.2499000E+05  0.15000E+02    2     5328     3     3     T
     2019  0.2500500E+05  0.15000E+02    2     5330     3     3     T
     2020  0.2502000E+05  0.15000E+02    2     5332     3     3     T
     2021  0.2503500E+05  0.15000E+02    2     5334     3     3     T
     2022  0.2505000E+05  0.15000E+02    2     5336     3     3     T
     2023  0.2506500E+05  0.15000E+02    2     5338     3     3     T
     2024  0.2508000E+05  0.15000E+02    2     5340     3     3     T
     2025  0.2509500E+05  0.15000E+02    2     5342     3     3     T
     2026  0.2511000E+05  0.15000E+02    2     5344     3     3     T
     2027  0.2512500E+05  0.15000E+02    2     5346     3     3     T
     2028  0.2514000E+05  0.15000E+02    2     5348     3     3     T
     2029  0.2515500E+05  0.15000E+02    2     5350     3     3     T
     2030  0.2517000E+05  0.15000E+02    2     5352     3     3     T
     2031  0.2518500E+05  0.15000E+02    2     5354     3     3     T
     2032  0.2520000E+05  0.15000E+02    2     5356     3     3     T
     2033  0.2521500E+05  0.15000E+02    2     5358     3     3     T
     2034  0.2523000E+05  0.15000E+02    2     5360     3     3     T
     2035  0.2524500E+05  0.15000E+02    2     5362     3     3     T
     2036  0.2526000E+05  0.15000E+02    2     5364     3     3     T
     2037  0.2527500E+05  0.15000E+02    2     5366     3     3     T
     2038  0.2529000E+05  0.15000E+02    2     5368     3     3     T
     2039  0.2530500E+05  0.15000E+02    2     5370     3     3     T
     2040  0.2532000E+05  0.15000E+02    2     5372     3     3     T
     2041  0.2533500E+05  0.15000E+02    2     5374     3     3     T
     2042  0.2535000E+05  0.15000E+02    2     5376     3     3     T
     2043  0.2536500E+05  0.15000E+02    2     5378     3     3     T
     2044  0.2538000E+05  0.15000E+02    2     5380     3     3     T
     2045  0.2539500E+05  0.15000E+02    2     5382     3     3     T
     2046  0.2541000E+05  0.15000E+02    2     5384     3     3     T
     2047  0.2542500E+05  0.15000E+02    2     5386     3     3     T
     2048  0.2544000E+05  0.15000E+02    2     5388     3     3     T
     2049  0.2545500E+05  0.15000E+02    2     5390     3     3     T
     2050  0.2547000E+05  0.15000E+02    2     5392     3     3     T
     2051  0.2548500E+05  0.15000E+02    2     5394     3     3     T
     2052  0.2550000E+05  0.15000E+02    2     5396     3     3     T
     2053  0.2551500E+05  0.15000E+02    2     5398     3     3     T
     2054  0.2553000E+05  0.15000E+02    2     5400     3     3     T
     2055  0.2554500E+05  0.15000E+02    2     5402     3     3     T
     2056  0.2556000E+05  0.15000E+02    2     5404     3     3     T
     2057  0.2557500E+05  0.15000E+02    2     5406     3     3     T
     2058  0.2559000E+05  0.15000E+02    2     5408     3     3     T
     2059  0.2560500E+05  0.15000E+02    2     5410     3     3     T
     2060  0.2562000E+05  0.15000E+02    2     5412     3     3     T
     2061  0.2563500E+05  0.15000E+02    2     5414     3     3     T
     2062  0.2565000E+05  0.15000E+02    2     5416     3     3     T
     2063  0.2566500E+05  0.15000E+02    2     5418     3     3     T
     2064  0.2568000E+05  0.15000E+02    2     5420     3     3     T
     2065  0.2569500E+05  0.15000E+02    2     5422     3     3     T
     2066  0.2571000E+05  0.15000E+02    2     5424     3     3     T
     2067  0.2572500E+05  0.15000E+02    2     5426     3     3     T
     2068  0.2574000E+05  0.15000E+02    2     5428     3     3     T
     2069  0.2575500E+05  0.15000E+02    2     5430     3     3     T
     2070  0.2577000E+05  0.15000E+02    2     5432     3     3     T
     2071  0.2578500E+05  0.15000E+02    2     5434     3     3     T
     2072  0.2580000E+05  0.15000E+02    2     5436     3     3     T
     2073  0.2581500E+05  0.15000E+02    2     5438     3     3     T
     2074  0.2583000E+05  0.15000E+02    2     5440     3     3     T
     2075  0.2584500E+05  0.15000E+02    2     5442     3     3     T
     2076  0.2586000E+05  0.15000E+02    2     5444     3     3     T
     2077  0.2587500E+05  0.15000E+02    2     5446     3     3     T
     2078  0.2589000E+05  0.15000E+02    2     5448     3     3     T
     2079  0.2590500E+05  0.15000E+02    2     5450     3     3     T
     2080  0.2592000E+05  0.15000E+02    2     5452     3     3     T
     2081  0.2593500E+05  0.15000E+02    2     5454     3     3     T
     2082  0.2595000E+05  0.15000E+02    2     5456     3     3     T
     2083  0.2596500E+05  0.15000E+02    2     5458     3     3     T
     2084  0.2598000E+05  0.15000E+02    2     5460     3     3     T
     2085  0.2599500E+05  0.15000E+02    2     5462     3     3     T
     2086  0.2601000E+05  0.15000E+02    2     5464     3     3     T
     2087  0.2602500E+05  0.15000E+02    2     5466     3     3     T
     2088  0.2604000E+05  0.15000E+02    2     5468     3     3     T
     2089  0.2605500E+05  0.15000E+02    2     5470     3     3     T
     2090  0.2607000E+05  0.15000E+02    2     5472     3     3     T
     2091  0.2608500E+05  0.15000E+02    2     5474     3     3     T
     2092  0.2610000E+05  0.15000E+02    2     5476     3     3     T
     2093  0.2611500E+05  0.15000E+02    2     5478     3     3     T
     2094  0.2613000E+05  0.15000E+02    2     5480     3     3     T
     2095  0.2614500E+05  0.15000E+02    2     5482     3     3     T
     2096  0.2616000E+05  0.15000E+02    2     5484     3     3     T
     2097  0.2617500E+05  0.15000E+02    2     5486     3     3     T
     2098  0.2619000E+05  0.15000E+02    2     5488     3     3     T
     2099  0.2620500E+05  0.15000E+02    2     5490     3     3     T
     2100  0.2622000E+05  0.15000E+02    2     5492     3     3     T
     2101  0.2623500E+05  0.15000E+02    2     5494     3     3     T
     2102  0.2625000E+05  0.15000E+02    2     5496     3     3     T
     2103  0.2626500E+05  0.15000E+02    2     5498     3     3     T
     2104  0.2628000E+05  0.15000E+02    2     5500     3     3     T
     2105  0.2629500E+05  0.15000E+02    2     5502     3     3     T
     2106  0.2631000E+05  0.15000E+02    2     5504     3     3     T
     2107  0.2632500E+05  0.15000E+02    2     5506     3     3     T
     2108  0.2634000E+05  0.15000E+02    2     5508     3     3     T
     2109  0.2635500E+05  0.15000E+02    2     5510     3     3     T
     2110  0.2637000E+05  0.15000E+02    2     5512     3     3     T
     2111  0.2638500E+05  0.15000E+02    2     5514     3     3     T
     2112  0.2640000E+05  0.15000E+02    2     5516     3     3     T
     2113  0.2641500E+05  0.15000E+02    2     5518     3     3     T
     2114  0.2643000E+05  0.15000E+02    2     5520     3     3     T
     2115  0.2644500E+05  0.15000E+02    2     5522     3     3     T
     2116  0.2646000E+05  0.15000E+02    2     5524     3     3     T
     2117  0.2647500E+05  0.15000E+02    2     5526     3     3     T
     2118  0.2649000E+05  0.15000E+02    2     5528     3     3     T
     2119  0.2650500E+05  0.15000E+02    2     5530     3     3     T
     2120  0.2652000E+05  0.15000E+02    2     5532     3     3     T
     2121  0.2653500E+05  0.15000E+02    2     5534     3     3     T
     2122  0.2655000E+05  0.15000E+02    2     5536     3     3     T
     2123  0.2656500E+05  0.15000E+02    2     5538     3     3     T
     2124  0.2658000E+05  0.15000E+02    2     5540     3     3     T
     2125  0.2659500E+05  0.15000E+02    2     5542     3     3     T
     2126  0.2661000E+05  0.15000E+02    2     5544     3     3     T
     2127  0.2662500E+05  0.15000E+02    2     5546     3     3     T
     2128  0.2664000E+05  0.15000E+02    2     5548     3     3     T
     2129  0.2665500E+05  0.15000E+02    2     5550     3     3     T
     2130  0.2667000E+05  0.15000E+02    2     5552     3     3     T
     2131  0.2668500E+05  0.15000E+02    2     5554     3     3     T
     2132  0.2670000E+05  0.15000E+02    2     5556     3     3     T
     2133  0.2671500E+05  0.15000E+02    2     5558     3     3     T
     2134  0.2673000E+05  0.15000E+02    2     5560     3     3     T
     2135  0.2674500E+05  0.15000E+02    2     5562     3     3     T
     2136  0.2676000E+05  0.15000E+02    2     5564     3     3     T
     2137  0.2677500E+05  0.15000E+02    2     5566     3     3     T
     2138  0.2679000E+05  0.15000E+02    2     5568     3     3     T
     2139  0.2680500E+05  0.15000E+02    2     5570     3     3     T
     2140  0.2682000E+05  0.15000E+02    2     5572     3     3     T
     2141  0.2683500E+05  0.15000E+02    2     5574     3     3     T
     2142  0.2685000E+05  0.15000E+02    2     5576     3     3     T
     2143  0.2686500E+05  0.15000E+02    2     5578     3     3     T
     2144  0.2688000E+05  0.15000E+02    2     5580     3     3     T
     2145  0.2689500E+05  0.15000E+02    2     5582     3     3     T
     2146  0.2691000E+05  0.15000E+02    2     5584     3     3     T
     2147  0.2692500E+05  0.15000E+02    2     5586     3     3     T
     2148  0.2694000E+05  0.15000E+02    2     5588     3     3     T
     2149  0.2695500E+05  0.15000E+02    2     5590     3     3     T
     2150  0.2697000E+05  0.15000E+02    2     5592     3     3     T
     2151  0.2698500E+05  0.15000E+02    2     5594     3     3     T
     2152  0.2700000E+05  0.15000E+02    2     5596     3     3     T
     2153  0.2701500E+05  0.15000E+02    2     5598     3     3     T
     2154  0.2703000E+05  0.15000E+02    2     5600     3     3     T
     2155  0.2704500E+05  0.15000E+02    2     5602     3     3     T
     2156  0.2706000E+05  0.15000E+02    2     5604     3     3     T
     2157  0.2707500E+05  0.15000E+02    2     5606     3     3     T
     2158  0.2709000E+05  0.15000E+02    2     5608     3     3     T
     2159  0.2710500E+05  0.15000E+02    2     5610     3     3     T
     2160  0.2712000E+05  0.15000E+02    2     5612     3     3     T
     2161  0.2713500E+05  0.15000E+02    2     5614     3     3     T
     2162  0.2715000E+05  0.15000E+02    2     5616     3     3     T
     2163  0.2716500E+05  0.15000E+02    2     5618     3     3     T
     2164  0.2718000E+05  0.15000E+02    2     5620     3     3     T
     2165  0.2719500E+05  0.15000E+02    2     5622     3     3     T
     2166  0.2721000E+05  0.15000E+02    2     5624     3     3     T
     2167  0.2722500E+05  0.15000E+02    2     5626     3     3     T
     2168  0.2724000E+05  0.15000E+02    2     5628     3     3     T
     2169  0.2725500E+05  0.15000E+02    2     5630     3     3     T
     2170  0.2727000E+05  0.15000E+02    2     5632     3     3     T
     2171  0.2728500E+05  0.15000E+02    2     5634     3     3     T
     2172  0.2730000E+05  0.15000E+02    2     5636     3     3     T
     2173  0.2731500E+05  0.15000E+02    2     5638     3     3     T
     2174  0.2733000E+05  0.15000E+02    2     5640     3     3     T
     2175  0.2734500E+05  0.15000E+02    2     5642     3     3     T
     2176  0.2736000E+05  0.15000E+02    2     5644     3     3     T
     2177  0.2737500E+05  0.15000E+02    2     5646     3     3     T
     2178  0.2739000E+05  0.15000E+02    2     5648     3     3     T
     2179  0.2740500E+05  0.15000E+02    2     5650     3     3     T
     2180  0.2742000E+05  0.15000E+02    2     5652     3     3     T
     2181  0.2743500E+05  0.15000E+02    2     5654     3     3     T
     2182  0.2745000E+05  0.15000E+02    2     5656     3     3     T
     2183  0.2746500E+05  0.15000E+02    2     5658     3     3     T
     2184  0.2748000E+05  0.15000E+02    2     5660     3     3     T
     2185  0.2749500E+05  0.15000E+02    2     5662     3     3     T
     2186  0.2751000E+05  0.15000E+02    2     5664     3     3     T
     2187  0.2752500E+05  0.15000E+02    2     5666     3     3     T
     2188  0.2754000E+05  0.15000E+02    2     5668     3     3     T
     2189  0.2755500E+05  0.15000E+02    2     5670     3     3     T
     2190  0.2757000E+05  0.15000E+02    2     5672     3     3     T
     2191  0.2758500E+05  0.15000E+02    2     5674     3     3     T
     2192  0.2760000E+05  0.15000E+02    2     5676     3     3     T
