

   Time         sum(rTop)     sum(rRoot)    sum(vTop)     sum(vRoot)     sum(vBot)    hTop       hRoot      hBot      A-level
    [T]           [L]           [L]           [L]           [L]            [L]        [L]         [L]       [L] 

 24015.00000  0.344172E-01  0.000000E+00 -0.300376E-02  0.000000E+00  0.539200E+00  -1000.000      0.000      4.502    1597
 24030.00000  0.345048E-01  0.000000E+00 -0.300178E-02  0.000000E+00  0.539287E+00  -1000.000      0.000      4.506    1598
 24045.00000  0.345956E-01  0.000000E+00 -0.299982E-02  0.000000E+00  0.539373E+00  -1000.000      0.000      4.510    1599
 24060.00000  0.346824E-01  0.000000E+00 -0.299786E-02  0.000000E+00  0.539461E+00  -1000.000      0.000      4.518    1600
 24075.00000  0.347660E-01  0.000000E+00 -0.299591E-02  0.000000E+00  0.539549E+00  -1000.000      0.000      4.522    1601
 24090.00000  0.348450E-01  0.000000E+00 -0.299397E-02  0.000000E+00  0.539637E+00  -1000.000      0.000      4.525    1602
 24105.00000  0.349260E-01  0.000000E+00 -0.299204E-02  0.000000E+00  0.539725E+00  -1000.000      0.000      4.528    1603
 24120.00000  0.350042E-01  0.000000E+00 -0.299013E-02  0.000000E+00  0.539813E+00  -1000.000      0.000      4.537    1604
 24135.00000  0.350787E-01  0.000000E+00 -0.298822E-02  0.000000E+00  0.539903E+00  -1000.000      0.000      4.544    1605
 24150.00000  0.351491E-01  0.000000E+00 -0.298633E-02  0.000000E+00  0.539992E+00  -1000.000      0.000      4.546    1606
 24165.00000  0.352148E-01  0.000000E+00 -0.298444E-02  0.000000E+00  0.540081E+00  -1000.000      0.000      4.549    1607
 24180.00000  0.352779E-01  0.000000E+00 -0.298257E-02  0.000000E+00  0.540171E+00  -1000.000      0.000      4.554    1608
 24195.00000  0.353399E-01  0.000000E+00 -0.298070E-02  0.000000E+00  0.540261E+00  -1000.000      0.000      4.559    1609
 24210.00000  0.353975E-01  0.000000E+00 -0.297884E-02  0.000000E+00  0.540351E+00  -1000.000      0.000      4.561    1610
 24225.00000  0.354509E-01  0.000000E+00 -0.297700E-02  0.000000E+00  0.540441E+00  -1000.000      0.000      4.563    1611
 24240.00000  0.354969E-01  0.000000E+00 -0.297516E-02  0.000000E+00  0.540532E+00  -1000.000      0.000      4.567    1612
 24255.00000  0.355310E-01  0.000000E+00 -0.297334E-02  0.000000E+00  0.540623E+00  -1000.000      0.000      4.573    1613
 24270.00000  0.355695E-01  0.000000E+00 -0.297152E-02  0.000000E+00  0.540714E+00  -1000.000      0.000      4.575    1614
 24285.00000  0.356060E-01  0.000000E+00 -0.296972E-02  0.000000E+00  0.540805E+00  -1000.000      0.000      4.578    1615
 24300.00000  0.356403E-01  0.000000E+00 -0.296792E-02  0.000000E+00  0.540896E+00  -1000.000      0.000      4.583    1616
 24315.00000  0.356720E-01  0.000000E+00 -0.296614E-02  0.000000E+00  0.540988E+00  -1000.000      0.000      4.586    1617
 24330.00000  0.356844E-01  0.000000E+00 -0.296436E-02  0.000000E+00  0.541079E+00  -1000.000      0.000      4.588    1618
 24345.00000  0.356966E-01  0.000000E+00 -0.296259E-02  0.000000E+00  0.541171E+00  -1000.000      0.000      4.591    1619
 24360.00000  0.357083E-01  0.000000E+00 -0.296084E-02  0.000000E+00  0.541263E+00  -1000.000      0.000      4.594    1620
 24375.00000  0.357198E-01  0.000000E+00 -0.295909E-02  0.000000E+00  0.541355E+00  -1000.000      0.000      4.598    1621
 24390.00000  0.357311E-01  0.000000E+00 -0.295735E-02  0.000000E+00  0.541447E+00  -1000.000      0.000      4.599    1622
 24405.00000  0.357422E-01  0.000000E+00 -0.295562E-02  0.000000E+00  0.541540E+00  -1000.000      0.000      4.601    1623
 24420.00000  0.357532E-01  0.000000E+00 -0.295390E-02  0.000000E+00  0.541632E+00  -1000.000      0.000      4.605    1624
 24435.00000  0.357642E-01  0.000000E+00 -0.295219E-02  0.000000E+00  0.541725E+00  -1000.000      0.000      4.608    1625
 24450.00000  0.357748E-01  0.000000E+00 -0.295049E-02  0.000000E+00  0.541817E+00  -1000.000      0.000      4.609    1626
 24465.00000  0.357854E-01  0.000000E+00 -0.294880E-02  0.000000E+00  0.541910E+00  -1000.000      0.000      4.611    1627
 24480.00000  0.357983E-01  0.000000E+00 -0.294711E-02  0.000000E+00  0.542003E+00  -1000.000      0.000      4.612    1628
 24495.00000  0.358106E-01  0.000000E+00 -0.294544E-02  0.000000E+00  0.542096E+00  -1000.000      0.000      4.615    1629
 24510.00000  0.358224E-01  0.000000E+00 -0.294377E-02  0.000000E+00  0.542188E+00  -1000.000      0.000      4.615    1630
 24525.00000  0.358341E-01  0.000000E+00 -0.294210E-02  0.000000E+00  0.542281E+00  -1000.000      0.000      4.615    1631
 24540.00000  0.358458E-01  0.000000E+00 -0.294044E-02  0.000000E+00  0.542374E+00  -1000.000      0.000      4.621    1632
 24555.00000  0.358569E-01  0.000000E+00 -0.293879E-02  0.000000E+00  0.542467E+00  -1000.000      0.000      4.621    1633
 24570.00000  0.358674E-01  0.000000E+00 -0.293713E-02  0.000000E+00  0.542560E+00  -1000.000      0.000      4.622    1634
 24585.00000  0.358776E-01  0.000000E+00 -0.293549E-02  0.000000E+00  0.542652E+00  -1000.000      0.000      4.623    1635
 24600.00000  0.358876E-01  0.000000E+00 -0.293385E-02  0.000000E+00  0.542745E+00  -1000.000      0.000      4.626    1636
 24615.00000  0.358975E-01  0.000000E+00 -0.293221E-02  0.000000E+00  0.542837E+00  -1000.000      0.000      4.619    1637
 24630.00000  0.359075E-01  0.000000E+00 -0.293058E-02  0.000000E+00  0.542929E+00  -1000.000      0.000      4.616    1638
 24645.00000  0.359171E-01  0.000000E+00 -0.292896E-02  0.000000E+00  0.543020E+00  -1000.000      0.000      4.613    1639
 24660.00000  0.359266E-01  0.000000E+00 -0.292734E-02  0.000000E+00  0.543110E+00  -1000.000      0.000      4.610    1640
 24675.00000  0.359363E-01  0.000000E+00 -0.292572E-02  0.000000E+00  0.543199E+00  -1000.000      0.000      4.603    1641
 24690.00000  0.359457E-01  0.000000E+00 -0.292411E-02  0.000000E+00  0.543288E+00  -1000.000      0.000      4.599    1642
 24705.00000  0.359551E-01  0.000000E+00 -0.292250E-02  0.000000E+00  0.543376E+00  -1000.000      0.000      4.596    1643
 24720.00000  0.359644E-01  0.000000E+00 -0.292090E-02  0.000000E+00  0.543464E+00  -1000.000      0.000      4.591    1644
 24735.00000  0.359735E-01  0.000000E+00 -0.291931E-02  0.000000E+00  0.543551E+00  -1000.000      0.000      4.586    1645
 24750.00000  0.359825E-01  0.000000E+00 -0.291771E-02  0.000000E+00  0.543637E+00  -1000.000      0.000      4.583    1646
 24765.00000  0.359914E-01  0.000000E+00 -0.291613E-02  0.000000E+00  0.543723E+00  -1000.000      0.000      4.581    1647
 24780.00000  0.360003E-01  0.000000E+00 -0.291455E-02  0.000000E+00  0.543808E+00  -1000.000      0.000      4.577    1648
 24795.00000  0.360091E-01  0.000000E+00 -0.291297E-02  0.000000E+00  0.543893E+00  -1000.000      0.000      4.575    1649
 24810.00000  0.360179E-01  0.000000E+00 -0.291140E-02  0.000000E+00  0.543978E+00  -1000.000      0.000      4.573    1650
 24825.00000  0.360266E-01  0.000000E+00 -0.290983E-02  0.000000E+00  0.544062E+00  -1000.000      0.000      4.571    1651
 24840.00000  0.360353E-01  0.000000E+00 -0.290826E-02  0.000000E+00  0.544146E+00  -1000.000      0.000      4.566    1652
 24855.00000  0.360440E-01  0.000000E+00 -0.290671E-02  0.000000E+00  0.544229E+00  -1000.000      0.000      4.562    1653
 24870.00000  0.360528E-01  0.000000E+00 -0.290515E-02  0.000000E+00  0.544312E+00  -1000.000      0.000      4.560    1654
 24885.00000  0.360616E-01  0.000000E+00 -0.290360E-02  0.000000E+00  0.544394E+00  -1000.000      0.000      4.559    1655
 24900.00000  0.360703E-01  0.000000E+00 -0.290206E-02  0.000000E+00  0.544476E+00  -1000.000      0.000      4.557    1656
 24915.00000  0.360790E-01  0.000000E+00 -0.290052E-02  0.000000E+00  0.544558E+00  -1000.000      0.000      4.553    1657
 24930.00000  0.360878E-01  0.000000E+00 -0.289899E-02  0.000000E+00  0.544639E+00  -1000.000      0.000      4.551    1658
 24945.00000  0.360967E-01  0.000000E+00 -0.289745E-02  0.000000E+00  0.544720E+00  -1000.000      0.000      4.550    1659
 24960.00000  0.361045E-01  0.000000E+00 -0.289593E-02  0.000000E+00  0.544801E+00  -1000.000      0.000      4.548    1660
 24975.00000  0.361125E-01  0.000000E+00 -0.289441E-02  0.000000E+00  0.544881E+00  -1000.000      0.000      4.546    1661
 24990.00000  0.361205E-01  0.000000E+00 -0.289289E-02  0.000000E+00  0.544962E+00  -1000.000      0.000      4.547    1662
 25005.00000  0.361288E-01  0.000000E+00 -0.289138E-02  0.000000E+00  0.545042E+00  -1000.000      0.000      4.549    1663
 25020.00000  0.361374E-01  0.000000E+00 -0.288987E-02  0.000000E+00  0.545122E+00  -1000.000      0.000      4.545    1664
 25035.00000  0.361596E-01  0.000000E+00 -0.288837E-02  0.000000E+00  0.545202E+00  -1000.000      0.000      4.541    1665
 25050.00000  0.361828E-01  0.000000E+00 -0.288687E-02  0.000000E+00  0.545282E+00  -1000.000      0.000      4.550    1666
 25065.00000  0.362122E-01  0.000000E+00 -0.288538E-02  0.000000E+00  0.545363E+00  -1000.000      0.000      4.560    1667
 25080.00000  0.362451E-01  0.000000E+00 -0.288389E-02  0.000000E+00  0.545446E+00  -1000.000      0.000      4.570    1668
 25095.00000  0.362806E-01  0.000000E+00 -0.288240E-02  0.000000E+00  0.545529E+00  -1000.000      0.000      4.578    1669
 25110.00000  0.363223E-01  0.000000E+00 -0.288092E-02  0.000000E+00  0.545612E+00  -1000.000      0.000      4.580    1670
 25125.00000  0.363682E-01  0.000000E+00 -0.287945E-02  0.000000E+00  0.545695E+00  -1000.000      0.000      4.583    1671
 25140.00000  0.364188E-01  0.000000E+00 -0.287798E-02  0.000000E+00  0.545779E+00  -1000.000      0.000      4.589    1672
 25155.00000  0.364741E-01  0.000000E+00 -0.287651E-02  0.000000E+00  0.545863E+00  -1000.000      0.000      4.593    1673
 25170.00000  0.365329E-01  0.000000E+00 -0.287505E-02  0.000000E+00  0.545947E+00  -1000.000      0.000      4.593    1674
 25185.00000  0.365947E-01  0.000000E+00 -0.287359E-02  0.000000E+00  0.546032E+00  -1000.000      0.000      4.594    1675
 25200.00000  0.366643E-01  0.000000E+00 -0.287213E-02  0.000000E+00  0.546116E+00  -1000.000      0.000      4.596    1676
 25215.00000  0.367339E-01  0.000000E+00 -0.287068E-02  0.000000E+00  0.546200E+00  -1000.000      0.000      4.600    1677
 25230.00000  0.368041E-01  0.000000E+00 -0.286924E-02  0.000000E+00  0.546285E+00  -1000.000      0.000      4.602    1678
 25245.00000  0.368812E-01  0.000000E+00 -0.286780E-02  0.000000E+00  0.546369E+00  -1000.000      0.000      4.604    1679
 25260.00000  0.369619E-01  0.000000E+00 -0.286636E-02  0.000000E+00  0.546453E+00  -1000.000      0.000      4.599    1680
 25275.00000  0.370456E-01  0.000000E+00 -0.286493E-02  0.000000E+00  0.546536E+00  -1000.000      0.000      4.592    1681
 25290.00000  0.371298E-01  0.000000E+00 -0.286350E-02  0.000000E+00  0.546619E+00  -1000.000      0.000      4.590    1682
 25305.00000  0.372166E-01  0.000000E+00 -0.286208E-02  0.000000E+00  0.546702E+00  -1000.000      0.000      4.589    1683
 25320.00000  0.373093E-01  0.000000E+00 -0.286066E-02  0.000000E+00  0.546784E+00  -1000.000      0.000      4.585    1684
 25335.00000  0.373954E-01  0.000000E+00 -0.285924E-02  0.000000E+00  0.546865E+00  -1000.000      0.000      4.584    1685
 25350.00000  0.374860E-01  0.000000E+00 -0.285783E-02  0.000000E+00  0.546947E+00  -1000.000      0.000      4.583    1686
 25365.00000  0.375813E-01  0.000000E+00 -0.285643E-02  0.000000E+00  0.547028E+00  -1000.000      0.000      4.583    1687
 25380.00000  0.376729E-01  0.000000E+00 -0.285502E-02  0.000000E+00  0.547109E+00  -1000.000      0.000      4.579    1688
 25395.00000  0.377701E-01  0.000000E+00 -0.285363E-02  0.000000E+00  0.547190E+00  -1000.000      0.000      4.576    1689
 25410.00000  0.378687E-01  0.000000E+00 -0.285223E-02  0.000000E+00  0.547270E+00  -1000.000      0.000      4.575    1690
 25425.00000  0.379624E-01  0.000000E+00 -0.285084E-02  0.000000E+00  0.547350E+00  -1000.000      0.000      4.575    1691
 25440.00000  0.380590E-01  0.000000E+00 -0.284946E-02  0.000000E+00  0.547430E+00  -1000.000      0.000      4.573    1692
 25455.00000  0.381576E-01  0.000000E+00 -0.284807E-02  0.000000E+00  0.547509E+00  -1000.000      0.000      4.572    1693
 25470.00000  0.382476E-01  0.000000E+00 -0.284670E-02  0.000000E+00  0.547588E+00  -1000.000      0.000      4.570    1694
 25485.00000  0.383452E-01  0.000000E+00 -0.284532E-02  0.000000E+00  0.547667E+00  -1000.000      0.000      4.569    1695
 25500.00000  0.384373E-01  0.000000E+00 -0.284396E-02  0.000000E+00  0.547745E+00  -1000.000      0.000      4.564    1696
 25515.00000  0.385282E-01  0.000000E+00 -0.284259E-02  0.000000E+00  0.547823E+00  -1000.000      0.000      4.568    1697
 25530.00000  0.386202E-01  0.000000E+00 -0.284123E-02  0.000000E+00  0.547902E+00  -1000.000      0.000      4.572    1698
 25545.00000  0.387085E-01  0.000000E+00 -0.283987E-02  0.000000E+00  0.547981E+00  -1000.000      0.000      4.576    1699
 25560.00000  0.387933E-01  0.000000E+00 -0.283852E-02  0.000000E+00  0.548060E+00  -1000.000      0.000      4.579    1700
 25575.00000  0.388773E-01  0.000000E+00 -0.283717E-02  0.000000E+00  0.548140E+00  -1000.000      0.000      4.581    1701
 25590.00000  0.389628E-01  0.000000E+00 -0.283583E-02  0.000000E+00  0.548219E+00  -1000.000      0.000      4.581    1702
 25605.00000  0.390423E-01  0.000000E+00 -0.283449E-02  0.000000E+00  0.548298E+00  -1000.000      0.000      4.582    1703
 25620.00000  0.391170E-01  0.000000E+00 -0.283315E-02  0.000000E+00  0.548377E+00  -1000.000      0.000      4.584    1704
 25635.00000  0.391878E-01  0.000000E+00 -0.283182E-02  0.000000E+00  0.548457E+00  -1000.000      0.000      4.586    1705
 25650.00000  0.392547E-01  0.000000E+00 -0.283049E-02  0.000000E+00  0.548536E+00  -1000.000      0.000      4.587    1706
 25665.00000  0.393163E-01  0.000000E+00 -0.282916E-02  0.000000E+00  0.548615E+00  -1000.000      0.000      4.588    1707
 25680.00000  0.393744E-01  0.000000E+00 -0.282784E-02  0.000000E+00  0.548695E+00  -1000.000      0.000      4.590    1708
 25695.00000  0.394261E-01  0.000000E+00 -0.282653E-02  0.000000E+00  0.548774E+00  -1000.000      0.000      4.591    1709
 25710.00000  0.394705E-01  0.000000E+00 -0.282521E-02  0.000000E+00  0.548853E+00  -1000.000      0.000      4.591    1710
 25725.00000  0.395049E-01  0.000000E+00 -0.282390E-02  0.000000E+00  0.548932E+00  -1000.000      0.000      4.591    1711
 25740.00000  0.395445E-01  0.000000E+00 -0.282260E-02  0.000000E+00  0.549011E+00  -1000.000      0.000      4.592    1712
 25755.00000  0.395793E-01  0.000000E+00 -0.282130E-02  0.000000E+00  0.549090E+00  -1000.000      0.000      4.593    1713
 25770.00000  0.395944E-01  0.000000E+00 -0.282000E-02  0.000000E+00  0.549169E+00  -1000.000      0.000      4.592    1714
 25785.00000  0.396083E-01  0.000000E+00 -0.281871E-02  0.000000E+00  0.549248E+00  -1000.000      0.000      4.592    1715
 25800.00000  0.396210E-01  0.000000E+00 -0.281742E-02  0.000000E+00  0.549327E+00  -1000.000      0.000      4.593    1716
 25815.00000  0.396345E-01  0.000000E+00 -0.281613E-02  0.000000E+00  0.549406E+00  -1000.000      0.000      4.596    1717
 25830.00000  0.396487E-01  0.000000E+00 -0.281485E-02  0.000000E+00  0.549484E+00  -1000.000      0.000      4.595    1718
 25845.00000  0.396624E-01  0.000000E+00 -0.281357E-02  0.000000E+00  0.549563E+00  -1000.000      0.000      4.594    1719
 25860.00000  0.396755E-01  0.000000E+00 -0.281230E-02  0.000000E+00  0.549641E+00  -1000.000      0.000      4.597    1720
 25875.00000  0.396886E-01  0.000000E+00 -0.281103E-02  0.000000E+00  0.549719E+00  -1000.000      0.000      4.595    1721
 25890.00000  0.397010E-01  0.000000E+00 -0.280976E-02  0.000000E+00  0.549798E+00  -1000.000      0.000      4.596    1722
 25905.00000  0.397140E-01  0.000000E+00 -0.280850E-02  0.000000E+00  0.549876E+00  -1000.000      0.000      4.597    1723
 25920.00000  0.397246E-01  0.000000E+00 -0.280724E-02  0.000000E+00  0.549954E+00  -1000.000      0.000      4.598    1724
 25935.00000  0.397351E-01  0.000000E+00 -0.280599E-02  0.000000E+00  0.550032E+00  -1000.000      0.000      4.599    1725
 25950.00000  0.397454E-01  0.000000E+00 -0.280473E-02  0.000000E+00  0.550111E+00  -1000.000      0.000      4.599    1726
 25965.00000  0.397554E-01  0.000000E+00 -0.280349E-02  0.000000E+00  0.550189E+00  -1000.000      0.000      4.599    1727
 25980.00000  0.397645E-01  0.000000E+00 -0.280224E-02  0.000000E+00  0.550267E+00  -1000.000      0.000      4.600    1728
 25995.00000  0.397738E-01  0.000000E+00 -0.280100E-02  0.000000E+00  0.550345E+00  -1000.000      0.000      4.601    1729
 26010.00000  0.397833E-01  0.000000E+00 -0.279976E-02  0.000000E+00  0.550423E+00  -1000.000      0.000      4.600    1730
 26025.00000  0.397925E-01  0.000000E+00 -0.279853E-02  0.000000E+00  0.550500E+00  -1000.000      0.000      4.600    1731
 26040.00000  0.398025E-01  0.000000E+00 -0.279730E-02  0.000000E+00  0.550578E+00  -1000.000      0.000      4.600    1732
 26055.00000  0.398112E-01  0.000000E+00 -0.279608E-02  0.000000E+00  0.550655E+00  -1000.000      0.000      4.599    1733
 26070.00000  0.398197E-01  0.000000E+00 -0.279486E-02  0.000000E+00  0.550733E+00  -1000.000      0.000      4.599    1734
 26085.00000  0.398281E-01  0.000000E+00 -0.279364E-02  0.000000E+00  0.550810E+00  -1000.000      0.000      4.600    1735
 26100.00000  0.398364E-01  0.000000E+00 -0.279242E-02  0.000000E+00  0.550887E+00  -1000.000      0.000      4.599    1736
 26115.00000  0.398453E-01  0.000000E+00 -0.279121E-02  0.000000E+00  0.550964E+00  -1000.000      0.000      4.598    1737
 26130.00000  0.398538E-01  0.000000E+00 -0.279000E-02  0.000000E+00  0.551041E+00  -1000.000      0.000      4.596    1738
 26145.00000  0.398620E-01  0.000000E+00 -0.278880E-02  0.000000E+00  0.551117E+00  -1000.000      0.000      4.594    1739
 26160.00000  0.398703E-01  0.000000E+00 -0.278760E-02  0.000000E+00  0.551193E+00  -1000.000      0.000      4.593    1740
 26175.00000  0.398787E-01  0.000000E+00 -0.278640E-02  0.000000E+00  0.551268E+00  -1000.000      0.000      4.589    1741
 26190.00000  0.398871E-01  0.000000E+00 -0.278521E-02  0.000000E+00  0.551343E+00  -1000.000      0.000      4.587    1742
 26205.00000  0.398949E-01  0.000000E+00 -0.278402E-02  0.000000E+00  0.551418E+00  -1000.000      0.000      4.585    1743
 26220.00000  0.399031E-01  0.000000E+00 -0.278283E-02  0.000000E+00  0.551493E+00  -1000.000      0.000      4.580    1744
 26235.00000  0.399111E-01  0.000000E+00 -0.278165E-02  0.000000E+00  0.551566E+00  -1000.000      0.000      4.574    1745
 26250.00000  0.399193E-01  0.000000E+00 -0.278047E-02  0.000000E+00  0.551639E+00  -1000.000      0.000      4.569    1746
 26265.00000  0.399275E-01  0.000000E+00 -0.277930E-02  0.000000E+00  0.551711E+00  -1000.000      0.000      4.564    1747
 26280.00000  0.399354E-01  0.000000E+00 -0.277813E-02  0.000000E+00  0.551780E+00  -1000.000      0.000      4.538    1748
 26295.00000  0.399430E-01  0.000000E+00 -0.277696E-02  0.000000E+00  0.551846E+00  -1000.000      0.000      4.514    1749
 26310.00000  0.399510E-01  0.000000E+00 -0.277579E-02  0.000000E+00  0.551911E+00  -1000.000      0.000      4.501    1750
 26325.00000  0.399588E-01  0.000000E+00 -0.277463E-02  0.000000E+00  0.551975E+00  -1000.000      0.000      4.488    1751
 26340.00000  0.399664E-01  0.000000E+00 -0.277347E-02  0.000000E+00  0.552035E+00  -1000.000      0.000      4.454    1752
 26355.00000  0.399741E-01  0.000000E+00 -0.277232E-02  0.000000E+00  0.552093E+00  -1000.000      0.000      4.436    1753
 26370.00000  0.399818E-01  0.000000E+00 -0.277117E-02  0.000000E+00  0.552148E+00  -1000.000      0.000      4.416    1754
 26385.00000  0.399895E-01  0.000000E+00 -0.277002E-02  0.000000E+00  0.552202E+00  -1000.000      0.000      4.397    1755
 26400.00000  0.399951E-01  0.000000E+00 -0.276887E-02  0.000000E+00  0.552251E+00  -1000.000      0.000      4.359    1756
 26415.00000  0.400008E-01  0.000000E+00 -0.276773E-02  0.000000E+00  0.552298E+00  -1000.000      0.000      4.334    1757
 26430.00000  0.400059E-01  0.000000E+00 -0.276659E-02  0.000000E+00  0.552343E+00  -1000.000      0.000      4.323    1758
 26445.00000  0.400113E-01  0.000000E+00 -0.276546E-02  0.000000E+00  0.552388E+00  -1000.000      0.000      4.313    1759
 26460.00000  0.400176E-01  0.000000E+00 -0.276433E-02  0.000000E+00  0.552431E+00  -1000.000      0.000      4.301    1760
 26475.00000  0.400290E-01  0.000000E+00 -0.276320E-02  0.000000E+00  0.552473E+00  -1000.000      0.000      4.290    1761
 26490.00000  0.400430E-01  0.000000E+00 -0.276208E-02  0.000000E+00  0.552515E+00  -1000.000      0.000      4.286    1762
 26505.00000  0.400637E-01  0.000000E+00 -0.276096E-02  0.000000E+00  0.552557E+00  -1000.000      0.000      4.282    1763
 26520.00000  0.400867E-01  0.000000E+00 -0.275984E-02  0.000000E+00  0.552598E+00  -1000.000      0.000      4.275    1764
 26535.00000  0.401159E-01  0.000000E+00 -0.275873E-02  0.000000E+00  0.552638E+00  -1000.000      0.000      4.268    1765
 26550.00000  0.401516E-01  0.000000E+00 -0.275761E-02  0.000000E+00  0.552678E+00  -1000.000      0.000      4.265    1766
 26565.00000  0.401924E-01  0.000000E+00 -0.275651E-02  0.000000E+00  0.552717E+00  -1000.000      0.000      4.262    1767
 26580.00000  0.402386E-01  0.000000E+00 -0.275540E-02  0.000000E+00  0.552757E+00  -1000.000      0.000      4.261    1768
 26595.00000  0.402914E-01  0.000000E+00 -0.275430E-02  0.000000E+00  0.552797E+00  -1000.000      0.000      4.260    1769
 26610.00000  0.403496E-01  0.000000E+00 -0.275320E-02  0.000000E+00  0.552837E+00  -1000.000      0.000      4.261    1770
 26625.00000  0.404165E-01  0.000000E+00 -0.275211E-02  0.000000E+00  0.552877E+00  -1000.000      0.000      4.263    1771
 26640.00000  0.404890E-01  0.000000E+00 -0.275102E-02  0.000000E+00  0.552917E+00  -1000.000      0.000      4.263    1772
 26655.00000  0.405691E-01  0.000000E+00 -0.274993E-02  0.000000E+00  0.552957E+00  -1000.000      0.000      4.263    1773
 26670.00000  0.406517E-01  0.000000E+00 -0.274885E-02  0.000000E+00  0.552997E+00  -1000.000      0.000      4.262    1774
 26685.00000  0.407435E-01  0.000000E+00 -0.274776E-02  0.000000E+00  0.553037E+00  -1000.000      0.000      4.261    1775
 26700.00000  0.408404E-01  0.000000E+00 -0.274668E-02  0.000000E+00  0.553078E+00  -1000.000      0.000      4.264    1776
 26715.00000  0.409425E-01  0.000000E+00 -0.274561E-02  0.000000E+00  0.553118E+00  -1000.000      0.000      4.263    1777
 26730.00000  0.410483E-01  0.000000E+00 -0.274454E-02  0.000000E+00  0.553159E+00  -1000.000      0.000      4.263    1778
 26745.00000  0.411597E-01  0.000000E+00 -0.274347E-02  0.000000E+00  0.553199E+00  -1000.000      0.000      4.264    1779
 26760.00000  0.412785E-01  0.000000E+00 -0.274240E-02  0.000000E+00  0.553240E+00  -1000.000      0.000      4.264    1780
 26775.00000  0.413972E-01  0.000000E+00 -0.274134E-02  0.000000E+00  0.553281E+00  -1000.000      0.000      4.266    1781
 26790.00000  0.415233E-01  0.000000E+00 -0.274028E-02  0.000000E+00  0.553322E+00  -1000.000      0.000      4.265    1782
 26805.00000  0.416522E-01  0.000000E+00 -0.273922E-02  0.000000E+00  0.553363E+00  -1000.000      0.000      4.265    1783
 26820.00000  0.417827E-01  0.000000E+00 -0.273817E-02  0.000000E+00  0.553404E+00  -1000.000      0.000      4.268    1784
 26835.00000  0.419131E-01  0.000000E+00 -0.273712E-02  0.000000E+00  0.553445E+00  -1000.000      0.000      4.269    1785
 26850.00000  0.420362E-01  0.000000E+00 -0.273607E-02  0.000000E+00  0.553486E+00  -1000.000      0.000      4.270    1786
 26865.00000  0.421541E-01  0.000000E+00 -0.273503E-02  0.000000E+00  0.553528E+00  -1000.000      0.000      4.272    1787
 26880.00000  0.422711E-01  0.000000E+00 -0.273399E-02  0.000000E+00  0.553570E+00  -1000.000      0.000      4.272    1788
 26895.00000  0.423850E-01  0.000000E+00 -0.273295E-02  0.000000E+00  0.553611E+00  -1000.000      0.000      4.273    1789
 26910.00000  0.424993E-01  0.000000E+00 -0.273192E-02  0.000000E+00  0.553653E+00  -1000.000      0.000      4.274    1790
 26925.00000  0.426101E-01  0.000000E+00 -0.273089E-02  0.000000E+00  0.553695E+00  -1000.000      0.000      4.275    1791
 26940.00000  0.427223E-01  0.000000E+00 -0.272986E-02  0.000000E+00  0.553738E+00  -1000.000      0.000      4.283    1792
 26955.00000  0.428331E-01  0.000000E+00 -0.272883E-02  0.000000E+00  0.553781E+00  -1000.000      0.000      4.284    1793
 26970.00000  0.429404E-01  0.000000E+00 -0.272781E-02  0.000000E+00  0.553824E+00  -1000.000      0.000      4.283    1794
 26985.00000  0.430497E-01  0.000000E+00 -0.272679E-02  0.000000E+00  0.553867E+00  -1000.000      0.000      4.283    1795
 27000.00000  0.431538E-01  0.000000E+00 -0.272577E-02  0.000000E+00  0.553910E+00  -1000.000      0.000      4.286    1796
 27015.00000  0.432545E-01  0.000000E+00 -0.272476E-02  0.000000E+00  0.553954E+00  -1000.000      0.000      4.294    1797
 27030.00000  0.433490E-01  0.000000E+00 -0.272375E-02  0.000000E+00  0.553998E+00  -1000.000      0.000      4.298    1798
 27045.00000  0.434393E-01  0.000000E+00 -0.272274E-02  0.000000E+00  0.554043E+00  -1000.000      0.000      4.302    1799
 27060.00000  0.435248E-01  0.000000E+00 -0.272174E-02  0.000000E+00  0.554088E+00  -1000.000      0.000      4.307    1800
 27075.00000  0.436028E-01  0.000000E+00 -0.272074E-02  0.000000E+00  0.554135E+00  -1000.000      0.000      4.315    1801
 27090.00000  0.436775E-01  0.000000E+00 -0.271974E-02  0.000000E+00  0.554181E+00  -1000.000      0.000      4.319    1802
 27105.00000  0.437438E-01  0.000000E+00 -0.271874E-02  0.000000E+00  0.554228E+00  -1000.000      0.000      4.323    1803
 27120.00000  0.438068E-01  0.000000E+00 -0.271775E-02  0.000000E+00  0.554276E+00  -1000.000      0.000      4.327    1804
 27135.00000  0.438612E-01  0.000000E+00 -0.271676E-02  0.000000E+00  0.554324E+00  -1000.000      0.000      4.335    1805
 27150.00000  0.439121E-01  0.000000E+00 -0.271577E-02  0.000000E+00  0.554372E+00  -1000.000      0.000      4.338    1806
 27165.00000  0.439491E-01  0.000000E+00 -0.271479E-02  0.000000E+00  0.554421E+00  -1000.000      0.000      4.341    1807
 27180.00000  0.439767E-01  0.000000E+00 -0.271381E-02  0.000000E+00  0.554470E+00  -1000.000      0.000      4.347    1808
 27195.00000  0.440024E-01  0.000000E+00 -0.271283E-02  0.000000E+00  0.554520E+00  -1000.000      0.000      4.352    1809
